,id,suite,divisible_minimum,available_sqm,is_for_rent,is_for_sale,rent_price,currency_rent_price,sale_price,currency_sale_price,images_gallery,images_gallery_thumbnail,map_image,description,notes,contacts,date_available,updated,cam,currency_cam,confirmed,all_confirmed,valid,is_favorite,building.id,building.position.lat,building.position.lng,building.building_name,building.full_address,building.industrial_park,building.images_gallery_thumbnail,building.market,building.building_status,building.is_for_rent,building.is_for_sale,building.total_spaces,building.slug,building.confirmed,other_spaces.contact,other_spaces.spaces_list
10,3201,,,5496.8872835243,False,True,,,853.48,,['https://solili.s3.amazonaws.com/media/PI-20637_1648835340.jpg'],['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-20637_thumbnail_1648835340.jpg'],"https://maps.googleapis.com/maps/api/staticmap?center=31.7063416509,-106.399732523&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|31.7063416509,-106.399732523&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1900, 'name': 'Rafael de la Madrid ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Newmark Knight Frank', 'phone': '(+52) 55 59802000', 'confirmed': True, 'directory_url': '/perfil/rafael-de-la-madrid-newmark-knight-frank/'}]",Inmediato,2022-06-17,,,True,True,True,False,20637,31.7063416509,-106.399732523,Osrman III,"Joule , Municipio de Juárez, Chihuahua",Antonio J. Bermudez,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-20637_thumbnail_1648835340.jpg'],Ciudad Juarez,Existente,False,True,1,osrman-iii-ciudad-juarez-cj,True,Rafael de la Madrid ,[]
11,3202,,,5496.98018656789,False,True,,,853.48,,['https://solili.s3.amazonaws.com/media/PI-20636_1632276928.jpg'],['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-20636_thumbnail_1632276928.jpg'],"https://maps.googleapis.com/maps/api/staticmap?center=31.7069409061,-106.399609111&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|31.7069409061,-106.399609111&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1900, 'name': 'Rafael de la Madrid ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Newmark Knight Frank', 'phone': '(+52) 55 59802000', 'confirmed': True, 'directory_url': '/perfil/rafael-de-la-madrid-newmark-knight-frank/'}]",Inmediato,2022-06-17,,,True,True,True,False,20636,31.7069409061,-106.399609111,Osrman II,"Joule , Municipio de Juárez, Chihuahua",Antonio J. Bermudez,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-20636_thumbnail_1632276928.jpg'],Ciudad Juarez,Existente,False,True,1,osrman-ii-ciudad-juarez-cj,True,Rafael de la Madrid ,[]
12,1328,,,9963.01529834419,True,True,,USD,475.21,MXN,['https://solili.s3.amazonaws.com/media/PI-18623_1562274417.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-18623_thumbnail_1562274417.jpg', 'https://solili.s3.amazonaws.com/media/PI-18623_thumbnail_1562274417.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.549869,-100.946701&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.549869,-100.946701&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1605, 'name': 'Sergio Resendez ', 'professional_photo': 'https://solili.s3.amazonaws.com/media/corporate_picture_1605_20190821092954.jpg', 'company': 'Colliers', 'phone': '(+52) 81 4160 1200', 'confirmed': True, 'directory_url': '/perfil/sergio-resendez-colliers/'}, {'id': 3454, 'name': 'Mario Manzanilla ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Colliers', 'phone': '(+52) 81 4160 1218', 'confirmed': True, 'directory_url': '/perfil/mario-manzanilla-colliers/'}]",Inmediato,2022-07-20,,,True,True,True,False,18623,25.549869,-100.946701,Teva Building,"Blvd. Gustavo Díaz Ordaz , Ramos Arizpe, Coahuila de Zaragoza",Fuera de parque,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-18623_thumbnail_1562274417.jpg'],Saltillo,Existente,True,True,1,teva-building-saltillo-sal,True,Sergio Resendez ,[]
13,2961,,,8749.99976774239,True,True,3.5520903,USD,411.42,USD,"['https://solili.s3.amazonaws.com/media/SI-2961_1635185958.jpg', 'https://solili.s3.amazonaws.com/media/SI-2961_1635185926.jpg', 'https://solili.s3.amazonaws.com/media/SI-2961_1635185894.jpg']","['https://solili.s3.amazonaws.com/media/SI-2961_thumbnail_1635185958.jpg', 'https://solili.s3.amazonaws.com/media/SI-2961_thumbnail_1635185926.jpg', 'https://solili.s3.amazonaws.com/media/SI-2961_thumbnail_1635185894.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.559909,-100.943609&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.559909,-100.943609&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,"Nave industrial en calle privada con excelente ubicacion en el parque industrial de Ramos Arizpe, Coah. A 5 minutos de la carr. Monterrey - Saltillo. La nave consta de 8,750 mts2 de construccion y de 633 mts2 de oficinas construidas en 2 niveles. tiene entrada para trailer, caseta de vigilancia, rampas, patio de maniobras, recepcion, baños para hombres y mujeres en area de oficinas y en la nave. Ideal para cualquier tipo de uso industrial. Estátus jurídico: Libre de gravamen.

Area Total: 28,000 m2
Area Nave: 8750 m2
Area Oficinas: 633 m2
Area Comedor: 108 m2
Area de Vestidor: 165 m2
Area Vigilancia: 31.20 m2
Alumbrado Nave: 122 Luminaria AP-1440-62 Prismática, 400 watts aditivos metálicos
Rampas: 1 rampa y 3 cortinas
Electricidad: Subestación de 750 KVA
Servicios: 
Línea de Aire
Línea de Agua
Drenaje
Teléfono
Estacionamiento
Almacén de Materiales Peligrosos","[{'id': 12243, 'name': 'Alfredo Lopez', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Lopez', 'phone': '(+52) 844 1606 371', 'confirmed': False, 'directory_url': '/perfil/None/'}]",Inmediato,2022-07-19,,,True,False,True,False,18638,25.559909,-100.943609,Nave II Amistad Ramos Arizpe,"José María Morelos , Ramos Arizpe, Coahuila de Zaragoza",Amistad Ramos Arizpe Industrial Park,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-18638_thumbnail_1635186021.jpg'],Saltillo,Existente,True,True,1,nave-ii-amistad-ramos-arizpe-saltillo-sal,True,Alfredo Lopez,[]
14,1833,,,1400.0,False,True,,,14286.0,MXN,['https://solili.s3.amazonaws.com/media/PI-26669_1583524270.jpg'],['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26669_thumbnail_1583524270.jpg'],"https://maps.googleapis.com/maps/api/staticmap?center=19.459182,-99.170797&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|19.459182,-99.170797&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,"Precio de salida: $20,000,000 mxn","[{'id': 3204, 'name': 'Miled López ', 'professional_photo': 'https://solili.s3.amazonaws.com/media/corporate_picture_3204_20220304141440.jpg', 'company': 'Colliers', 'phone': '(+52) 55 55 5209 3655', 'confirmed': True, 'directory_url': '/perfil/miled-lopez-colliers/'}, {'id': 3607, 'name': 'Juan Carlos Solano ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Colliers', 'phone': '(+52) 55 59852218', 'confirmed': True, 'directory_url': '/perfil/juan-carlos-solano-colliers/'}]",Inmediato,2022-07-18,,,True,True,True,False,26669,19.459182,-99.170797,Poniente 44,"Pte. 44 2702, Azcapotzalco, Ciudad de México",Fuera de Parque,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26669_thumbnail_1583524270.jpg'],Área Metropolitana de Ciudad de México,Existente,False,True,1,poniente-44-ciudad-de-mexico-cdmx,True,Miled López ,[]
15,3159,,5500.0,13666.34,True,True,200.0,MXN,1500.0,USD,"['https://solili.s3.amazonaws.com/media/PI-30230_1646953677.jpg', 'https://solili.s3.amazonaws.com/media/PI-30230_1646953567.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-30230_thumbnail_1646953677.jpg', 'https://solili.s3.amazonaws.com/media/PI-30230_thumbnail_1646953567.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=19.460905,-99.177278&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|19.460905,-99.177278&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,Puede ser proyecto a medida pues el inquilino anterior desmantelo algunas secciones de la bodega,"[{'id': 1839, 'name': 'Mauro Carmona ', 'professional_photo': 'https://solili.s3.amazonaws.com/media/corporate_picture_1839_20220118162629.jpg', 'company': 'Grupo Inmobiliario JYSA', 'phone': '(+52) 55 5530362945', 'confirmed': True, 'directory_url': '/perfil/mauro-carmona-grupo-inmobiliario-jysa/'}]",Inmediato,2022-07-18,,,True,True,True,False,30230,19.460905,-99.177278,Bodega Cuitláhuac Park,"Av. Cuitláhuac 2519, Azcapotzalco, Ciudad de México",Zona Industrial Atlampa-Santa María,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-30230_thumbnail_1646953677.jpg'],Área Metropolitana de Ciudad de México,Existente,True,True,1,bodega-cuitlahuac-park-ciudad-de-mexico-cdmx,True,Mauro Carmona ,[]
16,1891,,210.0,3360.0,False,True,,,12500.0,MXN,"['https://solili.s3.amazonaws.com/media/PI-26703_1588172879.jpg', 'https://solili.s3.amazonaws.com/media/PI-26703_1588173035.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26703_thumbnail_1588172879.jpg', 'https://solili.s3.amazonaws.com/media/PI-26703_thumbnail_1588172879.jpg', 'https://solili.s3.amazonaws.com/media/PI-26703_thumbnail_1588173035.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=20.60720783002802,-101.24970412892236&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|20.60720783002802,-101.24970412892236&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 2516, 'name': 'Hector Corona ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Keller Williams', 'phone': '(+52) 442 333 2388', 'confirmed': True, 'directory_url': '/perfil/hector-corona-keller-williams/'}, {'id': 3644, 'name': 'Antonio Nuño ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Keller Williams', 'phone': '(+52) 442 239 4724', 'confirmed': True, 'directory_url': '/perfil/antonio-nuno-keller-williams/'}]",Inmediato,2022-06-27,,,True,True,True,False,26703,20.60720783002802,-101.24970412892236,Nave A,"Carretera Irapuato-Salamanca S/N, Salamanca, Guanajuato",Sakura Park,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26703_thumbnail_1588172879.jpg'],Guanajuato,Planeado,False,True,1,nave-a-guanajuato-gto,True,Hector Corona ,[]
17,1892,,250.0,1250.0,False,True,,,12500.0,MXN,"['https://solili.s3.amazonaws.com/media/PI-26704_1588174095.jpg', 'https://solili.s3.amazonaws.com/media/PI-26704_1588174111.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26704_thumbnail_1588174095.jpg', 'https://solili.s3.amazonaws.com/media/PI-26704_thumbnail_1588174095.jpg', 'https://solili.s3.amazonaws.com/media/PI-26704_thumbnail_1588174111.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=20.606506225921738,-101.24978582372574&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|20.606506225921738,-101.24978582372574&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 2516, 'name': 'Hector Corona ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Keller Williams', 'phone': '(+52) 442 333 2388', 'confirmed': True, 'directory_url': '/perfil/hector-corona-keller-williams/'}, {'id': 3644, 'name': 'Antonio Nuño ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Keller Williams', 'phone': '(+52) 442 239 4724', 'confirmed': True, 'directory_url': '/perfil/antonio-nuno-keller-williams/'}]",Inmediato,2022-06-27,,,True,True,True,False,26704,20.606506225921738,-101.24978582372574,Nave B,"Carretera Irapuato-Salamanca S/N, Salamanca, Guanajuato",Sakura Park,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26704_thumbnail_1588174095.jpg'],Guanajuato,Planeado,False,True,1,nave-b-guanajuato-gto,True,Hector Corona ,[]
18,1893,,250.0,3000.0,False,True,,,12500.0,MXN,"['https://solili.s3.amazonaws.com/media/PI-26705_1588176061.jpg', 'https://solili.s3.amazonaws.com/media/PI-26705_1588176079.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26705_thumbnail_1588176061.jpg', 'https://solili.s3.amazonaws.com/media/PI-26705_thumbnail_1588176061.jpg', 'https://solili.s3.amazonaws.com/media/PI-26705_thumbnail_1588176079.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=20.605811861147384,-101.25004849123908&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|20.605811861147384,-101.25004849123908&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 2516, 'name': 'Hector Corona ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Keller Williams', 'phone': '(+52) 442 333 2388', 'confirmed': True, 'directory_url': '/perfil/hector-corona-keller-williams/'}, {'id': 3644, 'name': 'Antonio Nuño ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Keller Williams', 'phone': '(+52) 442 239 4724', 'confirmed': True, 'directory_url': '/perfil/antonio-nuno-keller-williams/'}]",Inmediato,2022-06-27,,,True,True,True,False,26705,20.605811861147384,-101.25004849123908,Nave C,"Carretera Irapuato-Salamanca S/N, Salamanca, Guanajuato",Sakura Park,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26705_thumbnail_1588176061.jpg'],Guanajuato,Planeado,False,True,1,nave-c-guanajuato-gto,True,Hector Corona ,[]
19,1894,,250.0,8500.0,False,True,,,12500.0,MXN,"['https://solili.s3.amazonaws.com/media/PI-26706_1588176549.jpg', 'https://solili.s3.amazonaws.com/media/PI-26706_1588176563.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26706_thumbnail_1588176549.jpg', 'https://solili.s3.amazonaws.com/media/PI-26706_thumbnail_1588176549.jpg', 'https://solili.s3.amazonaws.com/media/PI-26706_thumbnail_1588176563.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=20.606962904157704,-101.24886282986215&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|20.606962904157704,-101.24886282986215&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 2516, 'name': 'Hector Corona ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Keller Williams', 'phone': '(+52) 442 333 2388', 'confirmed': True, 'directory_url': '/perfil/hector-corona-keller-williams/'}, {'id': 3644, 'name': 'Antonio Nuño ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Keller Williams', 'phone': '(+52) 442 239 4724', 'confirmed': True, 'directory_url': '/perfil/antonio-nuno-keller-williams/'}]",Inmediato,2022-06-27,,,True,True,True,False,26706,20.606962904157704,-101.24886282986216,Nave D,"Carretera Irapuato-Salamanca S/N, Salamanca, Guanajuato",Sakura Park,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26706_thumbnail_1588176549.jpg'],Guanajuato,Planeado,False,True,1,nave-d-guanajuato-gto,True,Hector Corona ,[]
20,1895,,210.0,3360.0,False,True,,,12500.0,MXN,"['https://solili.s3.amazonaws.com/media/PI-26707_1588178221.jpg', 'https://solili.s3.amazonaws.com/media/PI-26707_1588178236.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26707_thumbnail_1588178221.jpg', 'https://solili.s3.amazonaws.com/media/PI-26707_thumbnail_1588178221.jpg', 'https://solili.s3.amazonaws.com/media/PI-26707_thumbnail_1588178236.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=20.606734602738342,-101.2491324864302&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|20.606734602738342,-101.2491324864302&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 2516, 'name': 'Hector Corona ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Keller Williams', 'phone': '(+52) 442 333 2388', 'confirmed': True, 'directory_url': '/perfil/hector-corona-keller-williams/'}, {'id': 3644, 'name': 'Antonio Nuño ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Keller Williams', 'phone': '(+52) 442 239 4724', 'confirmed': True, 'directory_url': '/perfil/antonio-nuno-keller-williams/'}]",Inmediato,2022-06-27,,,True,True,True,False,26707,20.606734602738342,-101.2491324864302,Nave E,"Carretera Irapuato-Salamanca S/N, Salamanca, Guanajuato",Sakura Park,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26707_thumbnail_1588178221.jpg'],Guanajuato,Planeado,False,True,1,nave-e-guanajuato-gto,True,Hector Corona ,[]
21,1896,,150.0,2400.0,False,True,,,12500.0,MXN,"['https://solili.s3.amazonaws.com/media/PI-26708_1588180040.jpg', 'https://solili.s3.amazonaws.com/media/PI-26708_1588180055.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26708_thumbnail_1588180040.jpg', 'https://solili.s3.amazonaws.com/media/PI-26708_thumbnail_1588180040.jpg', 'https://solili.s3.amazonaws.com/media/PI-26708_thumbnail_1588180055.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=20.60641387948631,-101.24922947056106&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|20.60641387948631,-101.24922947056106&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 2516, 'name': 'Hector Corona ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Keller Williams', 'phone': '(+52) 442 333 2388', 'confirmed': True, 'directory_url': '/perfil/hector-corona-keller-williams/'}, {'id': 3644, 'name': 'Antonio Nuño ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Keller Williams', 'phone': '(+52) 442 239 4724', 'confirmed': True, 'directory_url': '/perfil/antonio-nuno-keller-williams/'}]",Inmediato,2022-06-27,,,True,True,True,False,26708,20.60641387948631,-101.24922947056106,Nave F,"Carretera Irapuato-Salamanca S/N, Salamanca, Guanajuato",Sakura Park,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26708_thumbnail_1588180040.jpg'],Guanajuato,Planeado,False,True,1,nave-f-guanajuato-gto,True,Hector Corona ,[]
22,1897,,210.0,840.0,False,True,,,12500.0,MXN,"['https://solili.s3.amazonaws.com/media/PI-26709_1588182548.jpg', 'https://solili.s3.amazonaws.com/media/PI-26709_1588182605.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26709_thumbnail_1588182548.jpg', 'https://solili.s3.amazonaws.com/media/PI-26709_thumbnail_1588182548.jpg', 'https://solili.s3.amazonaws.com/media/PI-26709_thumbnail_1588182605.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=20.60609579837284,-101.24950852849402&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|20.60609579837284,-101.24950852849402&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 2516, 'name': 'Hector Corona ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Keller Williams', 'phone': '(+52) 442 333 2388', 'confirmed': True, 'directory_url': '/perfil/hector-corona-keller-williams/'}, {'id': 3644, 'name': 'Antonio Nuño ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Keller Williams', 'phone': '(+52) 442 239 4724', 'confirmed': True, 'directory_url': '/perfil/antonio-nuno-keller-williams/'}]",Inmediato,2022-06-27,,,True,True,True,False,26709,20.60609579837284,-101.24950852849402,Nave G,"Carretera Irapuato-Salamanca S/N, Salamanca, Guanajuato",Sakura Park,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26709_thumbnail_1588182548.jpg'],Guanajuato,Planeado,False,True,1,nave-g-guanajuato-gto,True,Hector Corona ,[]
23,1898,,1000.0,8000.0,False,True,,,9500.0,MXN,"['https://solili.s3.amazonaws.com/media/PI-26710_1588183598.jpg', 'https://solili.s3.amazonaws.com/media/PI-26710_1588183616.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26710_thumbnail_1588183598.jpg', 'https://solili.s3.amazonaws.com/media/PI-26710_thumbnail_1588183598.jpg', 'https://solili.s3.amazonaws.com/media/PI-26710_thumbnail_1588183616.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=20.6075636194603,-101.24956493346872&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|20.6075636194603,-101.24956493346872&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 2516, 'name': 'Hector Corona ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Keller Williams', 'phone': '(+52) 442 333 2388', 'confirmed': True, 'directory_url': '/perfil/hector-corona-keller-williams/'}, {'id': 3644, 'name': 'Antonio Nuño ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Keller Williams', 'phone': '(+52) 442 239 4724', 'confirmed': True, 'directory_url': '/perfil/antonio-nuno-keller-williams/'}]",Inmediato,2022-06-27,,,True,True,True,False,26710,20.6075636194603,-101.24956493346872,Nave 5,"Carretera Irapuato-Salamanca S/N, Salamanca, Guanajuato",Sakura Park,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26710_thumbnail_1588183598.jpg'],Guanajuato,Planeado,False,True,1,nave-5-guanajuato-gto,True,Hector Corona ,[]
24,1958,,274.03,1370.15,False,True,,,9600.65,MXN,"['https://solili.s3.amazonaws.com/media/PI-26740_1591729654.jpg', 'https://solili.s3.amazonaws.com/media/PI-26740_1591729633.jpg', 'https://solili.s3.amazonaws.com/media/PI-26740_1591729197.jpg', 'https://solili.s3.amazonaws.com/media/PI-26740_1591729111.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26740_thumbnail_1591729654.jpg', 'https://solili.s3.amazonaws.com/media/PI-26740_thumbnail_1591729654.jpg', 'https://solili.s3.amazonaws.com/media/PI-26740_thumbnail_1591729633.jpg', 'https://solili.s3.amazonaws.com/media/PI-26740_thumbnail_1591729197.jpg', 'https://solili.s3.amazonaws.com/media/PI-26740_thumbnail_1591729111.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=20.5907,-100.503857&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|20.5907,-100.503857&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 3701, 'name': 'Ventas Orient Business Park ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Orient Business Park', 'phone': '(+52) 442 290 84 05', 'confirmed': True, 'directory_url': '/perfil/ventas-orient-business-park-orient-business-park/'}]",Inmediato,2022-06-17,,,True,True,True,False,26740,20.5907,-100.503857,Módulo H,"Apaseo el Grande S/N, Apaseo el Grande, Guanajuato",Orient Business Park,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26740_thumbnail_1591729654.jpg'],Guanajuato,En construcción,False,True,1,modulo-h-guanajuato-gto,True,Ventas Orient Business Park ,[]
