,id,lat,lng,thumbnail,available_sqm,num_spaces_value,min_rent_price_space_value,min_sale_price_space_value,label,building_slug,url_path,url_ws
25,1348,19.439247642750914,-99.17757977484587,https://solili.s3.amazonaws.com/media/PO-1348_thumbnail_1561592562.jpg,"13,039 m²",10,,"USD $2,900+ m²","13,039 m²",/oficinas/parques-plaza-torre-b-ciudad-de-mexico-cdmx/1348/,/oficina/parques-plaza-torre-b-ciudad-de-mexico-cdmx/1348/,/ws/search/building-detail/office/1348/
26,2582,19.410289,-99.164335,https://solili.s3.amazonaws.com/media/PO-2582_thumbnail_1591911735.jpg,609 m²,9,MXN $209+ m²/mes,"MXN $66,406+ m²",609 m²,/oficinas/work-lab-medellin-ciudad-de-mexico-cdmx/2582/,/oficina/work-lab-medellin-ciudad-de-mexico-cdmx/2582/,/ws/search/building-detail/office/2582/
27,4400,19.402559752008333,-99.17117005294739,https://solili.s3.amazonaws.com/media/PO-4400_thumbnail_1600195719.jpg,"3,156 m²",9,USD $24.00+ m²/mes,"USD $3,800+ m²","3,156 m²",/oficinas/corporativo-nuevo-leon-257-ciudad-de-mexico-cdmx/4400/,/oficina/corporativo-nuevo-leon-257-ciudad-de-mexico-cdmx/4400/,/ws/search/building-detail/office/4400/
28,4453,19.375884586403906,-99.26039032949984,https://solili.s3.amazonaws.com/media/PO-4453_thumbnail_1566411201.jpg,"8,881 m²",9,,,"8,881 m²",/oficinas/yama-bosques-santa-fe-ciudad-de-mexico-cdmx/4453/,/oficina/yama-bosques-santa-fe-ciudad-de-mexico-cdmx/4453/,/ws/search/building-detail/office/4453/
29,648,19.393446929,-99.172361952,https://solili.s3.amazonaws.com/media/PO-648_thumbnail_1615396526.jpg,"6,605 m²",8,USD $20.00+ m²/mes,"USD $2,420+ m²","6,605 m²",/oficinas/insurgentes-700-ciudad-de-mexico-cdmx/648/,/oficina/insurgentes-700-ciudad-de-mexico-cdmx/648/,/ws/search/building-detail/office/648/
30,1382,19.4039,-99.241703,https://solili.s3.amazonaws.com/media/PO-1382_thumbnail_1513120870.jpg,"4,732 m²",8,MXN $280+ m²/mes,"USD $2,900+ m²","4,732 m²",/oficinas/bosque-de-duraznos-61-ciudad-de-mexico-cdmx/1382/,/oficina/bosque-de-duraznos-61-ciudad-de-mexico-cdmx/1382/,/ws/search/building-detail/office/1382/
31,3103,19.429634,-99.207133,https://solili.s3.amazonaws.com/media/PO-3103_thumbnail_1557790283.jpg,"2,615 m²",8,USD $26.00+ m²/mes,"USD $4,200+ m²","2,615 m²",/oficinas/montes-celestes-101-ciudad-de-mexico-cdmx/3103/,/oficina/montes-celestes-101-ciudad-de-mexico-cdmx/3103/,/ws/search/building-detail/office/3103/
32,4313,19.377646966120846,-99.19133144570088,https://solili.s3.amazonaws.com/media/PO-4313_thumbnail_1556897257.jpg,"1,600 m²",8,MXN $250+ m²/mes,"MXN $60,000+ m²","1,600 m²",/oficinas/acrux-ciudad-de-mexico-cdmx/4313/,/oficina/acrux-ciudad-de-mexico-cdmx/4313/,/ws/search/building-detail/office/4313/
33,4487,19.421107839790555,-99.16909972331348,https://solili.s3.amazonaws.com/media/PO-4487_thumbnail_1572292433.jpg,"1,414 m²",8,,"MXN $46,657+ m²","1,414 m²",/oficinas/puebla-280-ciudad-de-mexico-cdmx/4487/,/oficina/puebla-280-ciudad-de-mexico-cdmx/4487/,/ws/search/building-detail/office/4487/
34,4642,19.365556,-99.194528,https://solili.s3.amazonaws.com/media/PO-4642_thumbnail_1592949377.jpg,568 m²,8,MXN $350+ m²/mes,"MXN $74,343+ m²",568 m²,/oficinas/corporativo-m5-ciudad-de-mexico-cdmx/4642/,/oficina/corporativo-m5-ciudad-de-mexico-cdmx/4642/,/ws/search/building-detail/office/4642/
35,4684,19.390541721734486,-99.18578119216447,https://solili.s3.amazonaws.com/media/PO-4684_thumbnail_1600190867.jpg,"1,941 m²",8,,"MXN $84,500+ m²","1,941 m²",/oficinas/revolucion-506-ciudad-de-mexico-cdmx/4684/,/oficina/revolucion-506-ciudad-de-mexico-cdmx/4684/,/ws/search/building-detail/office/4684/
36,5241,19.425382089544062,-99.16607710309079,https://solili.s3.amazonaws.com/media/PO-5241_thumbnail_1648573437.jpg,"5,650 m²",8,,"MXN $71,400+ m²","5,650 m²",/oficinas/studio-hamburgo-ciudad-de-mexico-cdmx/5241/,/oficina/studio-hamburgo-ciudad-de-mexico-cdmx/5241/,/ws/search/building-detail/office/5241/
37,4588,19.38812488360239,-99.15690788620232,https://solili.s3.amazonaws.com/media/PO-4588_thumbnail_1583173934.jpg,"1,653 m²",7,,"USD $3,250+ m²","1,653 m²",/oficinas/corporativo-cuauhtemoc-847-ciudad-de-mexico-cdmx/4588/,/oficina/corporativo-cuauhtemoc-847-ciudad-de-mexico-cdmx/4588/,/ws/search/building-detail/office/4588/
38,5163,19.453382941875162,-99.21741838604132,https://solili.s3.amazonaws.com/media/PO-5163_thumbnail_1642794488.jpg,"4,039 m²",7,USD $20.00+ m²/mes,"MXN $33,672+ m²","4,039 m²",/oficinas/ingenieros-militares-105-ciudad-de-mexico-cdmx/5163/,/oficina/ingenieros-militares-105-ciudad-de-mexico-cdmx/5163/,/ws/search/building-detail/office/5163/
39,5249,19.4317794,-99.1699239,https://solili.s3.amazonaws.com/media/PO-5249_thumbnail_1651613387.jpg,"1,051 m²",7,MXN $312+ m²/mes,"MXN $41,285+ m²","1,051 m²",/oficinas/rio-tiber-44-ciudad-de-mexico-cdmx/5249/,/oficina/rio-tiber-44-ciudad-de-mexico-cdmx/5249/,/ws/search/building-detail/office/5249/
40,519,19.355399147702624,-99.1998602449894,https://solili.s3.amazonaws.com/media/PO-5191468950509_thumbnail.jpg,"4,621 m²",6,MXN $350+ m²/mes,"MXN $60,000+ m²","4,621 m²",/oficinas/distrito-sur-ciudad-de-mexico-cdmx/519/,/oficina/distrito-sur-ciudad-de-mexico-cdmx/519/,/ws/search/building-detail/office/519/
41,681,19.361175,-99.265878,https://solili.s3.amazonaws.com/media/PO-681_thumbnail_1496940798.jpg,"3,960 m²",6,USD $22.00+ m²/mes,"USD $3,500+ m²","3,960 m²",/oficinas/downtown-santa-fe-torre-1-ciudad-de-mexico-cdmx/681/,/oficina/downtown-santa-fe-torre-1-ciudad-de-mexico-cdmx/681/,/ws/search/building-detail/office/681/
42,1434,19.436083,-99.212108,https://solili.s3.amazonaws.com/media/PO-1434_thumbnail_1513297529.jpg,"6,746 m²",6,USD $21.50+ m²/mes,"USD $2,500+ m²","6,746 m²",/oficinas/torre-prisma-ciudad-de-mexico-cdmx/1434/,/oficina/torre-prisma-ciudad-de-mexico-cdmx/1434/,/ws/search/building-detail/office/1434/
43,1950,19.465112,-99.189673,https://solili.s3.amazonaws.com/media/PO-1950_thumbnail_1504625592.jpg,"1,621 m²",6,MXN $180+ m²/mes,"MXN $16,667+ m²","1,621 m²",/oficinas/aquiles-serdan-157-ciudad-de-mexico-cdmx/1950/,/oficina/aquiles-serdan-157-ciudad-de-mexico-cdmx/1950/,/ws/search/building-detail/office/1950/
44,1951,19.43829168,-99.19061839,https://solili.s3.amazonaws.com/media/PO-1951_thumbnail_1556815122.jpg,730 m²,6,MXN $267+ m²/mes,"MXN $64,286+ m²",730 m²,/oficinas/ejercito-nacional-505-ciudad-de-mexico-cdmx/1951/,/oficina/ejercito-nacional-505-ciudad-de-mexico-cdmx/1951/,/ws/search/building-detail/office/1951/
45,2082,19.365486,-99.191216,https://solili.s3.amazonaws.com/media/PO-2082_thumbnail_1556838548.jpg,"2,143 m²",6,MXN $415+ m²/mes,"MXN $66,000+ m²","2,143 m²",/oficinas/neo-corporativo-1817-ciudad-de-mexico-cdmx/2082/,/oficina/neo-corporativo-1817-ciudad-de-mexico-cdmx/2082/,/ws/search/building-detail/office/2082/
46,2565,19.401253,-99.209972,https://solili.s3.amazonaws.com/media/PO-2565_thumbnail_1518458944.jpg,"1,350 m²",6,,"MXN $59,260+ m²","1,350 m²",/oficinas/constituyentes-653-ciudad-de-mexico-cdmx/2565/,/oficina/constituyentes-653-ciudad-de-mexico-cdmx/2565/,/ws/search/building-detail/office/2565/
47,2585,19.390706,-99.171733,https://solili.s3.amazonaws.com/media/PO-2585_thumbnail_1523465293.jpg,"1,200 m²",6,MXN $417+ m²/mes,"USD $2,917+ m²","1,200 m²",/oficinas/concepcion-beistegui-109-ciudad-de-mexico-cdmx/2585/,/oficina/concepcion-beistegui-109-ciudad-de-mexico-cdmx/2585/,/ws/search/building-detail/office/2585/
48,3264,19.385939409306957,-99.18661794883388,https://solili.s3.amazonaws.com/media/PO-3264_thumbnail_1638549168.jpg,"3,500 m²",6,MXN $400+ m²/mes,"MXN $70,000+ m²","3,500 m²",/oficinas/revolucion-633-ciudad-de-mexico-cdmx/3264/,/oficina/revolucion-633-ciudad-de-mexico-cdmx/3264/,/ws/search/building-detail/office/3264/
49,4401,19.402357145354806,-99.17022372403528,https://solili.s3.amazonaws.com/media/PO-4401_thumbnail_1622743632.jpg,"1,788 m²",6,USD $22.50+ m²/mes,"USD $3,800+ m²","1,788 m²",/oficinas/bajio-362-ciudad-de-mexico-cdmx/4401/,/oficina/bajio-362-ciudad-de-mexico-cdmx/4401/,/ws/search/building-detail/office/4401/
50,4454,19.43074,-99.172792,https://solili.s3.amazonaws.com/media/PO-4454_thumbnail_1566585848.jpg,"2,130 m²",6,MXN $22+ m²/mes,"USD $3,800+ m²","2,130 m²",/oficinas/rio-nilo-330-ciudad-de-mexico-cdmx/4454/,/oficina/rio-nilo-330-ciudad-de-mexico-cdmx/4454/,/ws/search/building-detail/office/4454/
51,4498,19.466350434627714,-99.139685605208,https://solili.s3.amazonaws.com/media/PO-4498_thumbnail_1609975396.jpg,"1,850 m²",6,MXN $71+ m²/mes,,"1,850 m²",/oficinas/debussy-119-ciudad-de-mexico-cdmx/4498/,/oficina/debussy-119-ciudad-de-mexico-cdmx/4498/,/ws/search/building-detail/office/4498/
52,4518,19.427276964592686,-99.17174808897232,https://solili.s3.amazonaws.com/media/PO-4518_thumbnail_1573512277.jpg,"1,537 m²",6,MXN $400+ m²/mes,"MXN $61,800+ m²","1,537 m²",/oficinas/rio-lerma-223-ciudad-de-mexico-cdmx/4518/,/oficina/rio-lerma-223-ciudad-de-mexico-cdmx/4518/,/ws/search/building-detail/office/4518/
53,861,19.430884,-99.209987,https://solili.s3.amazonaws.com/media/PO-8611478805515_thumbnail.jpg,"1,760 m²",5,USD $27.00+ m²/mes,,"1,760 m²",/oficinas/central-palmas-ciudad-de-mexico-cdmx/861/,/oficina/central-palmas-ciudad-de-mexico-cdmx/861/,/ws/search/building-detail/office/861/
54,1124,19.404549399785875,-99.24123801290989,https://solili.s3.amazonaws.com/media/PO-11241469381229_thumbnail.jpg,"3,533 m²",5,MXN $330+ m²/mes,"USD $3,600+ m²","3,533 m²",/oficinas/corporativo-opulence-ciudad-de-mexico-cdmx/1124/,/oficina/corporativo-opulence-ciudad-de-mexico-cdmx/1124/,/ws/search/building-detail/office/1124/
55,2501,19.406239,-99.178527,https://solili.s3.amazonaws.com/media/PO-2501_thumbnail_1508522826.jpg,650 m²,5,MXN $300+ m²/mes,,650 m²,/oficinas/diagonal-patriotismo-12-ciudad-de-mexico-cdmx/2501/,/oficina/diagonal-patriotismo-12-ciudad-de-mexico-cdmx/2501/,/ws/search/building-detail/office/2501/
56,4215,19.385945,-99.160012,https://solili.s3.amazonaws.com/media/PO-4215_thumbnail_1551295668.jpg,790 m²,5,MXN $380+ m²/mes,"MXN $70,000+ m²",790 m²,/oficinas/eugenia-1162-ciudad-de-mexico-cdmx/4215/,/oficina/eugenia-1162-ciudad-de-mexico-cdmx/4215/,/ws/search/building-detail/office/4215/
57,4954,19.415939662193505,-99.16228940158078,https://solili.s3.amazonaws.com/media/PO-4954_thumbnail_1649289771.jpg,"4,200 m²",5,,,"4,200 m²",/oficinas/tonala-121-ciudad-de-mexico-cdmx/4954/,/oficina/tonala-121-ciudad-de-mexico-cdmx/4954/,/ws/search/building-detail/office/4954/
58,591,19.43223403741838,-99.20957374319767,https://solili.s3.amazonaws.com/media/PO-591_thumbnail_1525460810.jpg,748 m²,4,USD $28.00+ m²/mes,,748 m²,/oficinas/green-tower-ciudad-de-mexico-cdmx/591/,/oficina/green-tower-ciudad-de-mexico-cdmx/591/,/ws/search/building-detail/office/591/
59,594,19.359323363,-99.278816925,https://solili.s3.amazonaws.com/media/PO-594_thumbnail_1616458814.jpg,"2,551 m²",4,USD $21.00+ m²/mes,"USD $3,900+ m²","2,551 m²",/oficinas/one-o-one-ciudad-de-mexico-cdmx/594/,/oficina/one-o-one-ciudad-de-mexico-cdmx/594/,/ws/search/building-detail/office/594/
60,699,19.336407202,-99.198979003,https://solili.s3.amazonaws.com/media/PO-699_thumbnail_1497890514.jpg,"1,547 m²",4,MXN $450+ m²/mes,"MXN $65,000+ m²","1,547 m²",/oficinas/centro-pedregal-ciudad-de-mexico-cdmx/699/,/oficina/centro-pedregal-ciudad-de-mexico-cdmx/699/,/ws/search/building-detail/office/699/
61,885,19.367250481,-99.263412133,https://solili.s3.amazonaws.com/media/PO-8851467298957_thumbnail.jpg,772 m²,4,MXN $370+ m²/mes,,772 m²,/oficinas/corporativo-vision-ciudad-de-mexico-cdmx/885/,/oficina/corporativo-vision-ciudad-de-mexico-cdmx/885/,/ws/search/building-detail/office/885/
62,1125,19.36917066861533,-99.17980570346117,https://solili.s3.amazonaws.com/media/PO-1125_thumbnail_1503686906.jpg,"1,320 m²",4,,"USD $2,950+ m²","1,320 m²",/oficinas/corporativo-oso-ciudad-de-mexico-cdmx/1125/,/oficina/corporativo-oso-ciudad-de-mexico-cdmx/1125/,/ws/search/building-detail/office/1125/
63,1460,19.428559,-99.165645,https://solili.s3.amazonaws.com/media/PO-1460_thumbnail_1556814672.jpg,"2,925 m²",4,USD $18.00+ m²/mes,"USD $2,500+ m²","2,925 m²",/oficinas/torre-knoll-ciudad-de-mexico-cdmx/1460/,/oficina/torre-knoll-ciudad-de-mexico-cdmx/1460/,/ws/search/building-detail/office/1460/
64,1982,19.42696972,-99.17681995,https://solili.s3.amazonaws.com/media/PO-1982_thumbnail_1561752329.jpg,880 m²,4,MXN $230+ m²/mes,,880 m²,/oficinas/shakespeare-30-ciudad-de-mexico-cdmx/1982/,/oficina/shakespeare-30-ciudad-de-mexico-cdmx/1982/,/ws/search/building-detail/office/1982/
65,2051,19.43700764,-99.18734544,https://solili.s3.amazonaws.com/media/PO-2051_thumbnail_1630967156.jpg,936 m²,4,MXN $350+ m²/mes,"MXN $66,667+ m²",936 m²,/oficinas/lope-de-vega-117-ciudad-de-mexico-cdmx/2051/,/oficina/lope-de-vega-117-ciudad-de-mexico-cdmx/2051/,/ws/search/building-detail/office/2051/
66,2325,19.39271369,-99.17479242,https://solili.s3.amazonaws.com/media/PO-2325_thumbnail_1508449845.jpg,"8,451 m²",4,,"MXN $8,929+ m²","8,451 m²",/oficinas/cofepris-ciudad-de-mexico-cdmx/2325/,/oficina/cofepris-ciudad-de-mexico-cdmx/2325/,/ws/search/building-detail/office/2325/
67,2455,19.436822,-99.204145,https://solili.s3.amazonaws.com/media/PO-2455_thumbnail_1508170843.jpg,670 m²,4,USD $18.00+ m²/mes,"USD $7,485+ m²",670 m²,/oficinas/socrates-147-ciudad-de-mexico-cdmx/2455/,/oficina/socrates-147-ciudad-de-mexico-cdmx/2455/,/ws/search/building-detail/office/2455/
68,2540,19.386424,-99.161821,https://solili.s3.amazonaws.com/media/PO-2540_thumbnail_1557416252.jpg,"6,241 m²",4,,"USD $3,660+ m²","6,241 m²",/oficinas/ankora-ciudad-de-mexico-cdmx/2540/,/oficina/ankora-ciudad-de-mexico-cdmx/2540/,/ws/search/building-detail/office/2540/
69,2559,19.3733578554,-99.1609182946,https://solili.s3.amazonaws.com/media/PO-2559_thumbnail_1516838865.jpg,698 m²,4,,"MXN $65,000+ m²",698 m²,/oficinas/centro-cuauhtemoc-1233-ciudad-de-mexico-cdmx/2559/,/oficina/centro-cuauhtemoc-1233-ciudad-de-mexico-cdmx/2559/,/ws/search/building-detail/office/2559/
70,3143,19.426778,-99.220047,https://solili.s3.amazonaws.com/media/PO-3143_thumbnail_1651614961.jpg,"1,663 m²",4,USD $28.00+ m²/mes,"USD $4,250+ m²","1,663 m²",/oficinas/palmas-936-ciudad-de-mexico-cdmx/3143/,/oficina/palmas-936-ciudad-de-mexico-cdmx/3143/,/ws/search/building-detail/office/3143/
71,4314,19.36640897228106,-99.2714014146805,https://solili.s3.amazonaws.com/media/PO-4314_thumbnail_1552075866.jpg,80 m²,4,,"MXN $65,905+ m²",80 m²,/oficinas/la-cite-torre-e-ciudad-de-mexico-cdmx/4314/,/oficina/la-cite-torre-e-ciudad-de-mexico-cdmx/4314/,/ws/search/building-detail/office/4314/
72,4469,19.433644861135328,-99.1726492865082,https://solili.s3.amazonaws.com/media/PO-4469_thumbnail_1568303289.jpg,572 m²,4,,"MXN $56,000+ m²",572 m²,/oficinas/g39-ciudad-de-mexico-cdmx/4469/,/oficina/g39-ciudad-de-mexico-cdmx/4469/,/ws/search/building-detail/office/4469/
73,5226,19.449456564194076,-99.13860628959878,https://solili.s3.amazonaws.com/media/PO-5226_thumbnail_1646711475.jpg,402 m²,4,,"MXN $21,500+ m²",402 m²,/oficinas/eje-central-280-ciudad-de-mexico-cdmx/5226/,/oficina/eje-central-280-ciudad-de-mexico-cdmx/5226/,/ws/search/building-detail/office/5226/
74,714,19.443507096,-99.183917324,https://solili.s3.amazonaws.com/media/PO-7141478462129_thumbnail.jpg,267 m²,3,MXN $395+ m²/mes,"MXN $70,000+ m²",267 m²,/oficinas/centro-polanco-ciudad-de-mexico-cdmx/714/,/oficina/centro-polanco-ciudad-de-mexico-cdmx/714/,/ws/search/building-detail/office/714/
75,753,19.360476737,-99.278631044,https://solili.s3.amazonaws.com/media/PO-7531469222137_thumbnail.jpg,890 m²,3,USD $20.00+ m²/mes,"USD $4,200+ m²",890 m²,/oficinas/torre-blanca-ciudad-de-mexico-cdmx/753/,/oficina/torre-blanca-ciudad-de-mexico-cdmx/753/,/ws/search/building-detail/office/753/
76,1114,19.44188063252334,-99.19925272464752,https://solili.s3.amazonaws.com/media/PO-1114_thumbnail_1560898231.jpg,"1,923 m²",3,MXN $420+ m²/mes,,"1,923 m²",/oficinas/corporativo-fc-689-ciudad-de-mexico-cdmx/1114/,/oficina/corporativo-fc-689-ciudad-de-mexico-cdmx/1114/,/ws/search/building-detail/office/1114/
